sourceId,sku,name,brand,categoryName,oeCode,hsn,gst,moq,uom,sourcePrice,source_rate,mrp,selling_price,statusSource,vehicleTypes,imageUrl,localImagePath,imageStatus,validationStatus,sourceUrl,firm
"P12741","02203R","OUTSIDE HANDLE MIDDLE DOOR RH-30,RH-50 FOR TOYOTA YH-50 HIACE 84’-89’","CI AUTOMOTIVE LLP","Uncategorized","#69240/87002 ,#69230/87003","87089900","18","1","Pcs","126","126","","126","Live","","https://onlineautohandles.com/product-images/2203.png?v=1393","data/source-catalogue/images/02203R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12851","2204L","OUTSIDE MIDDLE DOOR HANDLE TOYOTA HIACE 92’ ONWARDS LH","CI AUTOMOTIVE LLP","Uncategorized","#69240-95J01 (L)","","18","1","Pcs","121","121","","121","Live","","https://onlineautohandles.com/product-images/2204.png?v=1393","data/source-catalogue/images/2204L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12852","2204R","OUTSIDE MIDDLE DOOR HANDLE TOYOTA HIACE 92’ ONWARDS","CI AUTOMOTIVE LLP","Uncategorized","#69230-95J01 R","","18","1","Pcs","121","121","","121","Live","","https://onlineautohandles.com/product-images/2204.png?v=1393","data/source-catalogue/images/2204R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12824","2205L","OUTSIDE DOOR HANDLE FORTOYOTA HIACE 92’ FRONT LH","CI AUTOMOTIVE LLP","Uncategorized","#(L)69220-95J03","","18","1","Pcs","183","183","","183","Live","","https://onlineautohandles.com/product-images/2205.png?v=1393","data/source-catalogue/images/2205L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12803","2205R","OUTSIDE DOOR HANDLE FORTOYOTA HIACE 92’ FRONT RH","CI AUTOMOTIVE LLP","Uncategorized","#(R) 69210-95J03","","18","1","Pcs","183","183","","183","Live","","https://onlineautohandles.com/product-images/2205.png?v=1393","data/source-catalogue/images/2205R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12835","2206L","OUTSIDE HANDLE TOYOTA CRESSIDA 85~88’","CI AUTOMOTIVE LLP","Uncategorized","#LH-69220-22070","","18","1","Pcs","444","444","","444","Live","","https://onlineautohandles.com/product-images/2206.png?v=1393","data/source-catalogue/images/2206L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12800","2206R","OUTSIDE HANDLE TOYOTA CRESSIDA 85~88’","CI AUTOMOTIVE LLP","Uncategorized","#RH-69210-22080","","18","1","Pcs","444","444","","444","Live","","https://onlineautohandles.com/product-images/2206.png?v=1393","data/source-catalogue/images/2206R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2207","2207","OUTSIDE HANDLE TOYOTA CRESSIDA 81’84’","CI AUTOMOTIVE LLP","Uncategorized","#RH-69210-22040 ,#LH-69220-22040","0","18","1","Pcs","222","222","","222","Live","","https://onlineautohandles.com/product-images/2207.png?v=1393","data/source-catalogue/images/2207.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12825","2207L","OUTSIDE HANDLE TOYOTA CRESSIDA 81’84","CI AUTOMOTIVE LLP","Uncategorized","#LH-69220-22040","","18","1","Pcs","222","222","","222","Live","","https://onlineautohandles.com/product-images/2207.png?v=1393","data/source-catalogue/images/2207L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12834","2207R","OUTSIDE HANDLE TOYOTA CRESSIDA 81’84’","CI AUTOMOTIVE LLP","Uncategorized","#RH-69210-22040","","18","1","Pcs","222","222","","222","Live","","https://onlineautohandles.com/product-images/2207.png?v=1393","data/source-catalogue/images/2207R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2208","2208","OUTSIDE DOOR HANDLE TOYOTA COROLLA OR  NEW KIJANG KF 40/50","CI AUTOMOTIVE LLP","Uncategorized","#69230-12070 RH ,#69240-12070 LH","0","18","1","Pcs","108","108","","108","Live","","https://onlineautohandles.com/product-images/2208.png?v=1393","data/source-catalogue/images/2208.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12837","2208L","OUTSIDE HANDLE TOYOTA COROLLA NEW LH","CI AUTOMOTIVE LLP","Uncategorized","#69240-12070 LH","","18","1","Pcs","108","108","","108","Live","","https://onlineautohandles.com/product-images/2208.png?v=1393","data/source-catalogue/images/2208L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12838","2208R","OUTSIDE HANDLE TOYOTA COROLLA NEW RH","CI AUTOMOTIVE LLP","Uncategorized","#69230-12070 RH","","18","1","Pcs","108","108","","108","Live","","https://onlineautohandles.com/product-images/2208.png?v=1393","data/source-catalogue/images/2208R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2209","2209","BACK DOOR HANDLE TOYOTA HIACE","CI AUTOMOTIVE LLP","Uncategorized","#81270-A5707","87089900","18","1","Pcs","201","201","","201","Live","","https://onlineautohandles.com/product-images/2209.png?v=1393","data/source-catalogue/images/2209.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2210","2210","OUTSIDE HANDLE TOYOTA FRONT","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","5000","5000","","5000","Live","","https://onlineautohandles.com/product-images/2210.png?v=1393","data/source-catalogue/images/2210.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12842","2210FL","OUTSIDE HANDLE TOYOTA FRONT LH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","5000","5000","","5000","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12843","2210FR","OUTSIDE HANDLE TOYOTA FRONT RH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","5000","5000","","5000","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12849","2210RL","OUTSIDE HANDLE TOYOTA REAR LH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","5000","5000","","5000","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12850","2210RR","OUTSIDE HANDLE TOYOTA REAR RH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","5000","5000","","5000","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12848","2210RE","OUTSIDE HANDLE TOYOTA REAR","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","5000","5000","","5000","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P2211","2211","OUTSIDE HANDLE TOYOTA HILUX 89-95 RN-85 YN-86 FRONT","CI AUTOMOTIVE LLP","Uncategorized","#FL-69220-89110 ,#FR-69210-89110","0","18","1","Pcs","170","170","","170","Live","","https://onlineautohandles.com/product-images/2211.png?v=1393","data/source-catalogue/images/2211.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12846","2211FL","OUTSIDE HANDLE TOYOTA HILUX 89-95 RN-85 YN-86 FRONT LH","CI AUTOMOTIVE LLP","Uncategorized","#FL-69220-89110","","18","1","Pcs","170","170","","170","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12847","2211FR","OUTSIDE HANDLE TOYOTA HILUX 89-95 RN-85 YN-86 FRONT RH","CI AUTOMOTIVE LLP","Uncategorized","#FR-69210-89110","","18","1","Pcs","170","170","","170","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P2212","2212","OUTSIDE DOOR HANDLE TOYOTA HILUX 89’ RN-85","CI AUTOMOTIVE LLP","Uncategorized","#RR- 69230-89102 ,#RL- 69240-89101","0","18","1","Pcs","170","170","","170","Live","","https://onlineautohandles.com/product-images/2212.png?v=1393","data/source-catalogue/images/2212.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12806","2212RL","OUTSIDE DOOR HANDLE TOYOTA HILUX 89’ RN-85 REAR LH","CI AUTOMOTIVE LLP","Uncategorized","#RL- 69240-89101","","18","1","Pcs","210","210","","210","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12807","2212RR","OUTSIDE DOOR HANDLE TOYOTA HILUX 89’ RN-85 REAR RH","CI AUTOMOTIVE LLP","Uncategorized","#RR- 69230-89102","","18","1","Pcs","210","210","","210","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P12804","2213L","OUTSIDE DOOR HANDLE TOYOTA HILUX 89-95 RN-85 LH","CI AUTOMOTIVE LLP","Uncategorized","#FL-69220-89111 ,#FR-69210-89111","87089900","18","1","Pcs","275","275","","275","Live","","https://onlineautohandles.com/product-images/2213.png?v=1393","data/source-catalogue/images/2213L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12805","2213R","OUTSIDE DOOR HANDLE TOYOTA HILUX 89-95 RN-85 RH","CI AUTOMOTIVE LLP","Uncategorized","#FL-69220-89111 ,#FR-69210-89111","87089900","18","1","Pcs","275","275","","275","Live","","https://onlineautohandles.com/product-images/2213.png?v=1393","data/source-catalogue/images/2213R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12764","2214L","OUTSIDE DOOR HANDLE TOYOTA HILUX RN-85 P/U 89-95 LH","CI AUTOMOTIVE LLP","Uncategorized","#RL-69240-89102","87089900","18","1","Pcs","275","275","","275","Live","","https://onlineautohandles.com/product-images/2214.png?v=1393","data/source-catalogue/images/2214L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12808","2214R","OUTSIDE DOOR HANDLE TOYOTA HILUX RN-85 P/U 89-95 RH","CI AUTOMOTIVE LLP","Uncategorized","#RR-69230-89103","87089900","18","1","Pcs","275","275","","275","Live","","https://onlineautohandles.com/product-images/2214.png?v=1393","data/source-catalogue/images/2214R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2215","2215","OUTSIDE DOOR HANDLE E-20 & NISSAN PATROL","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","5000","5000","","5000","Live","","https://onlineautohandles.com/product-images/2215.png?v=1393","data/source-catalogue/images/2215.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2216","2216","OUTSIDE DOOR HANDLE CABSTAR URVAN","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","134","134","","134","Live","","https://onlineautohandles.com/product-images/2216.png?v=1393","data/source-catalogue/images/2216.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12751","2216L","OUTSIDE DOOR HANDLE CABSTAR URVAN LH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","134","134","","134","Live","","https://onlineautohandles.com/product-images/2216.png?v=1393","data/source-catalogue/images/2216L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12752","2216R","OUTSIDE DOOR HANDLE CABSTAR URVAN RH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","134","134","","134","Live","","https://onlineautohandles.com/product-images/2216.png?v=1393","data/source-catalogue/images/2216R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2219","2219","OUTSIDE DOOR HANDLE E-20 B110 B120 120X","CI AUTOMOTIVE LLP","Uncategorized","","87089900","18","1","Pcs","214","214","","214","Live","","https://onlineautohandles.com/product-images/2219.png?v=1393","data/source-catalogue/images/2219.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2220","2220","OUTSIDE DOOR HANDLE MAZDA USE T3500,4100","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","118","118","","118","Live","","https://onlineautohandles.com/product-images/2220.png?v=1393","data/source-catalogue/images/2220.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12774","2220L","OUTSIDE DOOR HANDLE MAZDA USE T3500,4100 LH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","118","118","","118","Live","","https://onlineautohandles.com/product-images/2220.png?v=1393","data/source-catalogue/images/2220L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12775","2220R","OUTSIDE DOOR HANDLE MAZDA USE T3500,4100 RH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","118","118","","118","Live","","https://onlineautohandles.com/product-images/2220.png?v=1393","data/source-catalogue/images/2220R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2228","2228","OUTSIDE DOOR HANDLE ISUZU WFR","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","174","174","","174","Live","","https://onlineautohandles.com/product-images/2228.png?v=1393","data/source-catalogue/images/2228.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2229","2229","OUTSIDE DOOR HANDLE MITSUBISHI CANTER 86-94","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","69","69","","69","Live","","https://onlineautohandles.com/product-images/2229.png?v=1393","data/source-catalogue/images/2229.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12776","2229L","OUTSIDE DOOR HANDLE MITSUBISHI CANTER 86-94 LH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","69","69","","69","Live","","https://onlineautohandles.com/product-images/2229.png?v=1393","data/source-catalogue/images/2229L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12777","2229R","OUTSIDE DOOR HANDLE MITSUBISHI CANTER 86-94 RH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","69","69","","69","Live","","https://onlineautohandles.com/product-images/2229.png?v=1393","data/source-catalogue/images/2229R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2231","2232","L'TYPE OUTSIDE DOOR HANDLE COMMERCIAL","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","178","178","","178","Live","","https://onlineautohandles.com/product-images/2232.png?v=1393","data/source-catalogue/images/2232.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2232","2233","L'TYPE OUTSIDE DOOR HANDLE COMMERCIAL/UNIVERSAL","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","229","229","","229","Live","","https://onlineautohandles.com/product-images/2233.png?v=1393","data/source-catalogue/images/2233.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2233","2234","OUTSIDE DOOR HANDLE WITH KEYS","CI AUTOMOTIVE LLP","Uncategorized","(B) 3817660701- BLACK ,   (A) 3817660001-CHROME","83012000","18","1","Pcs","242","242","","242","Live","","https://onlineautohandles.com/product-images/2234.png?v=1393","data/source-catalogue/images/2234.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2234","2235","OUTSIDE DOOR HANDLE MIDDLE GATE  TOYOTA HIACE 80’ RH-20(L)","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","193","193","","193","Live","","https://onlineautohandles.com/product-images/2235.png?v=1393","data/source-catalogue/images/2235.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2235","2236","L'TYPE OUTSIDE DOOR HANDLE","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","180","180","","180","Live","","https://onlineautohandles.com/product-images/2236.png?v=1393","data/source-catalogue/images/2236.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2236","2237","TOYOTA CI-TY 2237 OUTSIDE DOOR HANDLE    COROLLA 80~83’","CI AUTOMOTIVE LLP","Uncategorized","#L-69220-12040 ,#R-69210-12040 CRESSIDA","0","18","1","Pcs","307","307","","307","Live","","https://onlineautohandles.com/product-images/2237.png?v=1393","data/source-catalogue/images/2237.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12801","2237L","TOYOTA CI-TY 2237 OUTSIDE DOOR HANDLE COROLLA 80~83’","CI AUTOMOTIVE LLP","Uncategorized","#L-69220-12040 ,#R-69210-12040 CRESSIDA","","18","1","Pcs","307","307","","307","Live","","https://onlineautohandles.com/product-images/2237.png?v=1393","data/source-catalogue/images/2237L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12802","2237R","TOYOTA CI-TY 2237 OUTSIDE DOOR HANDLE COROLLA 80~83’","CI AUTOMOTIVE LLP","Uncategorized","#L-69220-12040 ,#R-69210-12040 CRESSIDA","","18","1","Pcs","307","307","","307","Live","","https://onlineautohandles.com/product-images/2237.png?v=1393","data/source-catalogue/images/2237R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7126","2238","OUTSIDE DOOR HANDLE WITH KEYS BENZ TRUCK ALU","","Uncategorized","","83012000","18","1","Pcs","352","352","","352","Live","","https://onlineautohandles.com/product-images/2238.png?v=1393","data/source-catalogue/images/2238.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2238","2239","OUTSIDE DOOR HANDLE TOYOTA LANDCRUISER","CI AUTOMOTIVE LLP","Uncategorized","","0","18","1","Pcs","144","144","","144","Live","","https://onlineautohandles.com/product-images/2239.png?v=1393","data/source-catalogue/images/2239.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12744","2239L","OOUTSIDE DOOR HANDLE TOYOTA LANDCRUISER LH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","144","144","","144","Live","","https://onlineautohandles.com/product-images/2239.png?v=1393","data/source-catalogue/images/2239L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12745","2239R","OUTSIDE DOOR HADNLE TOYOTA LANDCRUISER RH","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","144","144","","144","Live","","https://onlineautohandles.com/product-images/2239.png?v=1393","data/source-catalogue/images/2239R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P2239","2240","OUTSIDE DOOR HANDLE MAZDA 929","CI AUTOMOTIVE LLP","Uncategorized","NA","0","18","1","Pcs","163","163","","163","Live","","https://onlineautohandles.com/product-images/2240.png?v=1393","data/source-catalogue/images/2240.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12770","2240L","OUTSIDE DOOR HANDLE MAZDA 929 LH","CI AUTOMOTIVE LLP","Uncategorized","NA","0","18","1","Pcs","163","163","","163","Live","","https://onlineautohandles.com/product-images/2240.png?v=1393","data/source-catalogue/images/2240L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12771","2240R","OUTSIDE DOOR HANDLE MAZDA 929 RH","CI AUTOMOTIVE LLP","Uncategorized","NA","0","18","1","Pcs","163","163","","163","Live","","https://onlineautohandles.com/product-images/2240.png?v=1393","data/source-catalogue/images/2240R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
